gene_id	HSMM.longNonPolyA	BJ.longNonPolyA	NHEK.longNonPolyA	HSMM.longPolyA	MCF.7.longNonPolyA	HUVEC.longNonPolyA	K562.longNonPolyA	BJ.longPolyA	AG04450.longNonPolyA	NHEK.longPolyA	HUVEC.longPolyA	MCF.7.longPolyA	HMEC.longNonPolyA	K562.longPolyA	AG04450.longPolyA	HMEC.longPolyA	NHEK.longNonPolyA.1	HEPG2.longNonPolyA	NHEK.longPolyA.1	HEPG2.longPolyA	SK.N.SH_RA.longNonPolyA	A549.longNonPolyA	SK.N.SH_RA.longPolyA	H1.HESC.longNonPolyA	A549.longPolyA	NHLF.longNonPolyA	H1.HESC.longPolyA	GM12878.longNonPolyA	HELA.S3.longNonPolyA	NHLF.longPolyA	HELA.S3.longPolyA	GM12878.longPolyA	entropyExpr	sumExpr	varianceExpr	averageExpr	minExpr	maxExpr	maxExprType	threeTimesRest	nTimesRest	tissSpec	HSMM.longNonPolyA.ExprLabel	BJ.longNonPolyA.ExprLabel	NHEK.longNonPolyA.ExprLabel	HSMM.longPolyA.ExprLabel	MCF.7.longNonPolyA.ExprLabel	HUVEC.longNonPolyA.ExprLabel	K562.longNonPolyA.ExprLabel	BJ.longPolyA.ExprLabel	AG04450.longNonPolyA.ExprLabel	NHEK.longPolyA.ExprLabel	HUVEC.longPolyA.ExprLabel	MCF.7.longPolyA.ExprLabel	HMEC.longNonPolyA.ExprLabel	K562.longPolyA.ExprLabel	AG04450.longPolyA.ExprLabel	HMEC.longPolyA.ExprLabel	NHEK.longNonPolyA.1.ExprLabel	HEPG2.longNonPolyA.ExprLabel	NHEK.longPolyA.1.ExprLabel	HEPG2.longPolyA.ExprLabel	SK.N.SH_RA.longNonPolyA.ExprLabel	A549.longNonPolyA.ExprLabel	SK.N.SH_RA.longPolyA.ExprLabel	H1.HESC.longNonPolyA.ExprLabel	A549.longPolyA.ExprLabel	NHLF.longNonPolyA.ExprLabel	H1.HESC.longPolyA.ExprLabel	GM12878.longNonPolyA.ExprLabel	HELA.S3.longNonPolyA.ExprLabel	NHLF.longPolyA.ExprLabel	HELA.S3.longPolyA.ExprLabel	GM12878.longPolyA.ExprLabel	expressed	transcriptType	geneType	gene_id_short	external_gene_id	withinSubset	gene_biotype	lncRnaName	label
ENSG00000175873.3	0.001952	0.004436	0.005112	0.026244	0.009924	0.010762	0.00487	0.044351	0.00432	0.027819	0.066845	0.021552	0.006583	0.017884	0.024327	0.023076	0.013735	0.038055	0.015503	0.025547	0.005018	0.00196	0.043042	0.021233	0.013922	0.005357	0.028256	0.014849	0.026744	0.027952	0.016689	0.018511	4.62372659762935	0.61643	0.000209776553544355	0.0192634375	0.001952	0.066845	HUVEC.longPolyA	none	1.50718134878582	0.137499934834694	low	mid	mid	mid	mid	mid	mid	mid	mid	low	mid	mid	low	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	yes	unknown	derrienLncRNA	ENSG00000175873	ENSG00000175873	rest	nonFunctional	ENSG00000175873	0
ENSG00000176320.2	0	0	0	0.000332	0.000286	0	0	0	0	0	0	0.003717	0	0	0	0.000502	0	0.000478	0	0	0	0	0	0	0	0	0	0	0	0.000794	0	0	1.83772930417952	0.006109	4.50089894153226e-07	0.00019090625	0	0.003717	MCF.7.longPolyA	MCF.7.longPolyA	4.68136020151133	0.519892371745453	none	none	none	low	low	none	none	none	none	none	none	low	none	none	none	low	none	low	none	none	none	none	none	none	none	none	none	none	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000176320	ENSG00000176320	rest	nonFunctional	ENSG00000176320	0
ENSG00000176395.8	4.8e-05	0	0	0	0.000219	0.001884	0	0	0.00014	0	0.00078	0.000104	0	0.000152	0	0	0	0.000878	0	0.000642	0	0.000159	0.000143	0	0.000392	0	0	0	0.001487	0	9.6e-05	0	3.08525192032912	0.007124	2.0253185483871e-07	0.000222625	0	0.001884	HUVEC.longNonPolyA	none	1.26698049764627	0.270448515269276	low	none	none	none	low	low	none	none	low	none	low	low	none	low	none	none	none	low	none	low	none	low	low	none	low	none	none	none	low	none	low	none	yes	unknown	derrienLncRNA	ENSG00000176395	ENSG00000176395	rest	nonFunctional	ENSG00000176395	0
ENSG00000176728.3	0.002263	0.007662	0	0.089605	0	0.004775	0	0.067662	0.006899	0	0.045173	0	0	0	0.024889	0	0	0	0	0	0	0.000877	0	0.017641	0.001773	0.00108	0.09162	0	0	0.015021	0	0	2.87615804484736	0.37694	0.000641855158887097	0.011779375	0	0.09162	H1.HESC.longPolyA	none	1.02248758439819	0.253739163394215	low	mid	none	mid	none	low	none	mid	mid	none	mid	none	none	none	mid	none	none	none	none	none	none	low	none	mid	low	low	mid	none	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000176728	ENSG00000176728	rest	nonFunctional	ENSG00000176728	0
ENSG00000176734.3	0.000189	0.000134	0	0.005248	0.001062	0.002064	0	0.000926	0.000251	0.000159	0.01948	0.002204	0.000137	0	0.001868	0.000506	0.000129	0.00265	0.000567	0.00481	0.00405	2.9e-05	0.054117	0.036284	0	0.000112	0.12447	0	0.002686	0.006731	0	0	2.50901464177224	0.270863	0.000579571049740927	0.00846446875	0	0.12447	H1.HESC.longPolyA	none	2.30001663063363	0.413343281753747	low	low	none	low	low	low	none	low	low	low	low	low	low	none	low	low	low	low	low	low	mid	low	mid	mid	none	low	mid	none	low	low	none	none	yes	unknown	derrienLncRNA	ENSG00000176734	ENSG00000176734	rest	nonFunctional	ENSG00000176734	0
ENSG00000176840.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003297	0	0	0.002786	0	0.025837	0	0.000326	0	0.00029	0	0.003738	0	0.000435	0	1.47834881282723	0.036709	2.12394793618952e-05	0.00114715625	0	0.025837	SK.N.SH_RA.longPolyA	SK.N.SH_RA.longPolyA	6.91198501872659	0.591654475971831	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	none	mid	none	mid	none	low	none	low	none	low	none	low	none	yes	unknown	derrienLncRNA	ENSG00000176840	ENSG00000176840	rest	nonFunctional	ENSG00000176840	1
ENSG00000177338.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000302	0	0.003574	0	0	0.000539	0	0.000146	0	0.001429	0.000101	0	0.000253	0	0.000647	2.13983957021157	0.006991	4.5755038608871e-07	0.00021846875	0	0.003574	HEPG2.longPolyA	none	2.50104968509447	0.450054904504615	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	low	none	none	low	none	low	none	low	low	none	low	none	low	yes	unknown	derrienLncRNA	ENSG00000177338	ENSG00000177338	rest	nonFunctional	ENSG00000177338	0
ENSG00000177369.4	0	0	0	0	0	0	0	0	0	0	0	0.000629	0	0	0.000114	0	0	0.004487	0	0	0	0	0	0.000138	0	0	0.003745	7.6e-05	0.003494	0	0	0.002269	2.27135224072519	0.014952	1.45037825806452e-06	0.00046725	0	0.004487	HEPG2.longNonPolyA	none	1.1981308411215	0.297630030061495	none	none	none	none	none	none	none	none	none	none	none	low	none	none	low	none	none	low	none	none	none	none	none	low	none	none	low	low	low	none	none	low	yes	unknown	derrienLncRNA	ENSG00000177369	ENSG00000177369	rest	nonFunctional	ENSG00000177369	0
ENSG00000177757.1	0.001614	0	0.000362	0.002393	0.00049	0.002429	0	0.001573	0.00305	0.008104	0.002111	0.002616	0	0	0.003809	0.007748	0.007951	0.004673	0.006994	0	0.000686	8.2e-05	0.001098	0	0	0	0	0	0	0.007617	0	0	3.76311194981789	0.0654	7.6743795483871e-06	0.00204375	0	0.008104	NHEK.longPolyA	none	1.01924286253301	0.152273099857205	low	none	low	low	low	low	none	low	mid	low	low	low	none	none	low	low	low	low	low	none	low	low	low	none	none	none	none	none	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000177757	ENSG00000177757	rest	nonFunctional	ENSG00000177757	0
ENSG00000177788.5	0	0	0	0.012241	0.00022	0.003259	0.025358	0.018778	0.00063	0	0.002027	0.008059	0	0.169405	0.009859	0.008109	0.002028	0.006516	0.01093	0.01468	0.000856	0.001992	0.017998	0.011298	0.019294	0	0.001961	0	0.000349	0.011843	0.017551	0.000979	3.20358244414579	0.37622	0.000881507573919355	0.011756875	0	0.169405	K562.longPolyA	K562.longPolyA	6.68053474248758	0.406768855970552	none	none	none	low	low	low	mid	low	low	none	low	mid	none	mid	low	low	low	low	mid	mid	low	mid	mid	mid	mid	none	low	none	low	low	mid	low	yes	unknown	derrienLncRNA	ENSG00000177788	ENSG00000177788	rest	nonFunctional	ENSG00000177788	0
ENSG00000177853.9	0.000463	0.002707	0.003469	0.121673	0.003126	0.017009	0.118248	0.105965	0.011693	0.182692	0.058187	0.099113	0.003631	0.202344	0.096636	0.059034	0.053332	0.031113	0.145112	0.139481	0.009198	0.012491	0.075605	0.245763	0.21656	0.001151	0.081503	0.047315	0.033977	0.136978	0.079486	0.212023	4.38680943157686	2.607078	0.00535759903157661	0.0814711875	0.000463	0.245763	H1.HESC.longNonPolyA	none	1.13484946435168	0.123471547405403	low	mid	low	mid	low	mid	high	mid	mid	mid	mid	mid	low	high	mid	mid	mid	mid	mid	mid	mid	mid	mid	high	high	low	mid	high	mid	mid	mid	high	yes	unknown	derrienLncRNA	ENSG00000177853	ENSG00000177853	rest	nonFunctional	ENSG00000177853	0
ENSG00000177993.3	0	0	0	0.004284	0	0.000323	0.000365	0.004936	0.00019	0.000726	0.000425	0	0	0.00253	0.001245	0.000231	0	0.00041	0	0.000683	0	0.000104	0.001376	0.000584	0.000694	0	0	0	0	0.002021	0.00032	0.000142	3.46045507806702	0.021589	1.44211991028226e-06	0.00067465625	0	0.004936	BJ.longPolyA	none	1.15219421101774	0.242276651908396	none	none	none	low	none	low	low	low	low	low	low	none	none	low	low	low	none	low	none	low	none	low	low	low	low	none	none	none	none	low	low	low	yes	unknown	derrienLncRNA	ENSG00000177993	ENSG00000177993	rest	nonFunctional	ENSG00000177993	0
ENSG00000178457.3	0	0	0	0	0	0	0	0	0	0	0.001519	0	0	0	0	0	0	0	0	0	0.002753	0	0.053775	0	0	0	0	0	0	0.001307	0	0	0.591069918206931	0.059354	9.01049904153226e-05	0.0018548125	0	0.053775	SK.N.SH_RA.longPolyA	SK.N.SH_RA.longPolyA	19.5332364693062	0.779386703775423	none	none	none	none	none	none	none	none	none	none	low	none	none	none	none	none	none	none	none	none	mid	none	mid	none	none	none	none	none	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000178457	ENSG00000178457	rest	nonFunctional	ENSG00000178457	0
ENSG00000178947.7	0.000593	0.00109	0.001935	0.008494	0.004673	0.001485	0.000225	0.010498	0.000554	0.015683	0.013317	0.007911	0.007357	0.00216	0.002419	0.094282	0.013932	0	0.023834	0	0.003575	0.003737	0.026074	0.094241	0.009043	0.000163	0.32174	0.000894	0.000132	0.001637	0	0.000916	2.7334935655011	0.672594	0.00353121266935081	0.0210185625	0	0.32174	H1.HESC.longPolyA	H1.HESC.longPolyA	3.41252837232982	0.426711630594765	low	low	low	low	mid	low	low	low	low	low	low	mid	mid	low	low	mid	mid	none	mid	none	mid	mid	mid	mid	mid	low	high	low	low	low	none	low	yes	unknown	derrienLncRNA	ENSG00000178947	ENSG00000178947	rest	nonFunctional	ENSG00000178947	0
ENSG00000178977.3	0.001554	0.001504	0.001702	0.012592	0.002406	0.001432	0.004169	0.015998	0.004982	0.007567	0.011241	0.00444	0	0.007824	0.007373	0.006994	0.001998	0.024383	0.003424	0.00599	0.003153	0.001853	0.025511	0.01147	0.005845	0.000617	0.007517	0.016192	0.026994	0.008977	0.060341	0.019503	4.26714362239345	0.315546	0.000140456911254032	0.0098608125	0	0.060341	HELA.S3.longPolyA	none	2.23534859598429	0.211683558288992	low	low	low	low	low	low	mid	low	mid	low	low	low	none	low	low	low	low	mid	low	low	mid	mid	mid	mid	low	low	low	mid	mid	low	mid	mid	yes	unknown	derrienLncRNA	ENSG00000178977	ENSG00000178977	rest	nonFunctional	ENSG00000178977	0
ENSG00000179082.3	0.000185	0.006118	0.000112	0.000445	0.057126	9.7e-05	0.000502	0.025724	0.003513	0.001002	0	0.114262	0	0.000865	0.002948	0.000319	0.001651	0	0.001519	0.000115	0.006557	0.000876	0.018248	0.010644	0.000453	0.005449	0.002833	0.000573	0.001794	0.010633	0.000221	9.8e-05	2.84643570130226	0.274882	0.000494521225157258	0.0085900625	0	0.114262	MCF.7.longPolyA	none	2.00017505164023	0.382096498006116	low	mid	low	low	high	low	low	mid	mid	low	none	mid	none	low	low	low	low	none	low	low	mid	low	mid	low	low	mid	low	low	low	low	low	low	yes	unknown	derrienLncRNA	ENSG00000179082	ENSG00000179082	rest	nonFunctional	ENSG00000179082	0
ENSG00000179136.1	0	0.00378	0	0.012995	0	0	0	0.022147	0.001766	0	0	0	0	0	0.004506	0	0	0	0	0	0	5.7e-05	0	0	0.000431	0	0.000298	0.000116	0	0.003299	0	0.000167	2.21821518888701	0.049562	2.0371327125e-05	0.0015488125	0	0.022147	BJ.longPolyA	none	1.70427087341285	0.404331154196436	none	mid	none	low	none	none	none	low	low	none	none	none	none	none	low	none	none	none	none	none	none	low	none	none	low	none	low	low	none	low	none	low	yes	unknown	derrienLncRNA	ENSG00000179136	ENSG00000179136	rest	nonFunctional	ENSG00000179136	0
ENSG00000179219.5	0	0.001732	0.000112	0.000424	0.004624	0.009687	0.00262	0.004921	0.001454	0.00503	0.003102	0.003849	0	0.003625	0.001895	0.004168	0.007136	0.008806	0.001497	0.00153	0.000847	0.000627	0.002723	0.013957	0.002432	0.001265	0.00089	0.000329	0.004746	0.004093	0.000893	0	4.33395084142195	0.099014	1.01272033830645e-05	0.0030941875	0	0.013957	H1.HESC.longNonPolyA	none	1.44079694435842	0.167986985301152	none	low	low	low	mid	mid	low	low	low	low	low	low	none	low	low	low	low	low	low	low	low	low	low	mid	low	low	low	low	low	low	low	none	yes	unknown	derrienLncRNA	ENSG00000179219	ENSG00000179219	rest	nonFunctional	ENSG00000179219	0
ENSG00000179406.6	0.000276	0.000731	0.001423	0.022631	0.004417	0.005631	0.006994	0.030492	0.000726	0.044027	0.049681	0.024441	0	0.055141	0.008999	0.016551	0.011308	0.021077	0.014145	0.041927	0.003728	0.004269	0.093529	0.031815	0.025797	0.000516	0.089217	0.013221	0.025842	0.010938	0.017252	0.029021	4.2763320173135	0.705763	0.000562210125248992	0.02205509375	0	0.093529	SK.N.SH_RA.longPolyA	none	1.04833159599628	0.16027543258956	low	low	low	mid	mid	low	mid	mid	low	mid	mid	mid	none	mid	low	low	mid	mid	mid	mid	mid	mid	mid	mid	mid	low	mid	mid	mid	low	mid	mid	yes	unknown	derrienLncRNA	ENSG00000179406	ENSG00000179406	rest	nonFunctional	ENSG00000179406	0
ENSG00000179676.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000281	0.001464	0	0	0	0.217995	0.0718690780345217	0.21974	0.00148435855385484	0.006866875	0	0.217995	GM12878.longPolyA	GM12878.longPolyA	148.90368852459	0.93689675508884	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	low	low	none	none	none	high	yes	unknown	derrienLncRNA	ENSG00000179676	ENSG00000179676	rest	nonFunctional	ENSG00000179676	0
ENSG00000179935.5	0.000396	0	0	0.003272	0	0	0	0	0.000126	0.001839	0	0.000453	0	0	0.001082	0.000293	0	0.003437	0.000124	0.004851	0.000185	0	0.002085	0.005539	0.001153	0	0.002071	0.000469	0.002927	0.002097	0.000796	0.001003	3.74927713054654	0.034198	2.25937725403226e-06	0.0010686875	0	0.005539	H1.HESC.longNonPolyA	none	1.14182642754071	0.186677435578438	low	none	none	low	none	none	none	none	low	low	none	low	none	none	low	low	none	low	low	low	low	none	low	low	low	none	low	low	low	low	low	low	yes	unknown	derrienLncRNA	ENSG00000179935	ENSG00000179935	rest	nonFunctional	ENSG00000179935	0
ENSG00000180422.2	0	6.9e-05	0	0.000328	0.001305	0.00038	0.000236	0.001379	0.001603	0.000702	0.001549	0.008262	0	0.000202	0.011818	0.000224	0	0.001143	0	0.001631	0.000821	0.000814	0.007135	0.010583	0.009759	0	0.018496	0	0.000613	0.000354	0.004442	0.000138	3.50310943252522	0.083986	2.00894230282258e-05	0.0026245625	0	0.018496	H1.HESC.longPolyA	none	1.56507023184972	0.235516416236767	none	low	none	low	low	low	low	low	low	low	low	mid	none	low	mid	low	none	low	none	low	low	low	low	low	mid	none	mid	none	low	low	low	low	yes	unknown	derrienLncRNA	ENSG00000180422	ENSG00000180422	rest	nonFunctional	ENSG00000180422	0
ENSG00000180712.3	0	6.8e-05	0	0.001439	0.000101	0.00108	0.00055	0.001694	9.6e-05	0.001097	0.005933	0.00247	0	0.001095	0.000984	7e-04	0.000297	0.004068	0.004525	0.014206	0.000259	3.7e-05	0.003964	0.001472	0.001142	0	0.008017	0.38321	0.002023	0.000922	0.001169	2.207037	0.830648269941207	2.649655	0.154801502832338	0.08280171875	0	2.207037	GM12878.longPolyA	GM12878.longPolyA	5.75934083139793	0.701634081960846	none	low	none	low	low	low	low	low	low	low	low	low	none	low	low	low	low	low	low	mid	low	low	low	low	low	none	low	high	low	low	low	high	yes	unknown	derrienLncRNA	ENSG00000180712	ENSG00000180712	rest	nonFunctional	ENSG00000180712	0
ENSG00000180769.4	6.8e-05	0.001124	0.000137	0.031358	0.000506	0.000941	0.000409	0.030481	0.00165	0.01137	0.005962	0.014666	0.000106	0.004121	0.016157	0.007823	0.001229	0.000693	0.007926	0.004485	0.000644	0.000512	0.018118	0.003932	0.012817	0.000248	0.008858	0	0.000459	0.086115	0.002587	0	3.52858094940401	0.275502	0.000269670856383065	0.0086094375	0	0.086115	NHLF.longPolyA	none	2.74618917022769	0.306988122089532	low	low	low	mid	low	low	low	mid	low	low	low	mid	low	low	mid	low	low	low	low	low	low	low	mid	low	mid	low	low	none	low	mid	low	none	yes	unknown	derrienLncRNA	ENSG00000180769	ENSG00000180769	rest	nonFunctional	ENSG00000180769	0
ENSG00000181798.2	0.00102	0.00072	0	0.011308	0.002601	0.00425	0.016272	0.027459	0.000727	0.020276	0.008196	0.033357	0.000531	0.036896	0.005714	0.020757	0.000665	0.010821	0.012572	0.000722	0.001462	0.004727	0.021461	0.017798	0.043358	0	0.056984	0.008409	0.010707	0.016494	0.017457	0.03773	4.26397026031088	0.451451	0.000213270110329637	0.01410784375	0	0.056984	H1.HESC.longPolyA	none	1.31426726325015	0.154434597466794	low	low	none	low	low	low	mid	mid	low	low	low	mid	low	mid	low	low	low	mid	mid	low	low	mid	mid	mid	mid	none	mid	mid	mid	low	mid	mid	yes	unknown	derrienLncRNA	ENSG00000181798	ENSG00000181798	rest	nonFunctional	ENSG00000181798	0
ENSG00000182021.4	0	0	0	0	0.000483	0.029204	0.000852	0	5.3e-05	0.009706	0.02665	7.7e-05	0	0.001688	0	0.009156	0.023234	0.033934	0.004138	0.043173	0.003178	0.001055	0.005605	0.000309	0.000572	0	0	0.000871	0.025256	0.000309	0	0.000674	3.30697358097057	0.220177	0.000144664801676411	0.00688053125	0	0.043173	HEPG2.longPolyA	none	1.27226380621206	0.215734589862101	none	none	none	none	low	mid	low	none	low	low	mid	low	none	low	none	low	mid	mid	low	mid	mid	low	low	low	low	none	none	low	mid	low	none	low	yes	unknown	derrienLncRNA	ENSG00000182021	ENSG00000182021	rest	nonFunctional	ENSG00000182021	0
ENSG00000182057.4	0	0.000468	0.001493	0.001224	0.006844	0.00016	0.001173	0.007967	0.000846	0.044526	0.005607	0.002194	0.00178	0.004344	0.002418	0.022021	0.004959	0.012915	0.0111	0.010821	0.001316	0.000821	0.001282	0.002008	0.0031	0	0.005478	0.00516	0.008592	0.00167	0.006887	0.010664	4.05357878202668	0.189838	7.30833243830645e-05	0.0059324375	0	0.044526	NHEK.longPolyA	none	2.02197902002634	0.246994325989163	none	low	low	low	mid	low	low	low	low	mid	low	low	low	low	low	low	low	mid	mid	mid	low	low	low	low	low	none	low	mid	mid	low	low	mid	yes	unknown	derrienLncRNA	ENSG00000182057	ENSG00000182057	rest	nonFunctional	ENSG00000182057	0
ENSG00000182165.12	0.00319	0.008728	0.010551	0.216072	0.037821	0.032509	0.001375	0.54088	0.020545	0.497562	0.548946	0.257277	0.011538	0.031381	0.535097	0.71043	0.052835	0.061159	0.477881	0.327529	0.023521	0.012881	0.620178	0.036003	0.272498	0.014701	0.26958	0.040953	0.059247	0.344413	0.021327	0.300752	4.10773566805726	6.39936	0.050339816112	0.19998	0.001375	0.71043	HMEC.longPolyA	none	1.14552596190126	0.139996950312163	mid	mid	mid	mid	high	mid	low	high	mid	high	high	high	mid	mid	high	high	mid	mid	high	high	high	mid	high	mid	high	mid	high	mid	mid	mid	mid	high	yes	unknown	derrienLncRNA	ENSG00000182165	ENSG00000182165	rest	nonFunctional	ENSG00000182165	0
ENSG00000182648.7	0	0	0	0.018339	9e-04	0.00287	0.001629	0.02602	0.000206	0.002296	0.001792	0.032478	0	0.002591	0.009916	0.001189	0	0	0	0.000683	0	0	0.006056	0.000691	0.009995	0	0.004449	0.00077	0	0.008898	0	0.00433	3.39322539357104	0.136098	6.03824308346774e-05	0.0042530625	0	0.032478	MCF.7.longPolyA	none	1.24819369715603	0.250240750096377	none	none	none	mid	low	low	low	mid	low	low	low	mid	none	low	low	low	none	none	none	low	none	none	low	low	mid	none	low	low	none	low	none	low	yes	unknown	derrienLncRNA	ENSG00000182648	ENSG00000182648	rest	nonFunctional	ENSG00000182648	0
ENSG00000183535.5	0	0	0	0	4.1e-05	0	0	0	0	0	0	6.7e-05	0	0	0	0	0	0.000496	0	7.9e-05	0	0	0	0	0	3.9e-05	0	0	0.000294	0	0.000299	0	2.26869612333507	0.001315	1.23144102822581e-08	4.109375e-05	0	0.000496	HEPG2.longNonPolyA	none	1.65886287625418	0.354418495160646	none	none	none	none	low	none	none	none	none	none	none	low	none	none	none	none	none	low	none	low	none	none	none	none	none	low	none	none	low	none	low	none	yes	unknown	derrienLncRNA	ENSG00000183535	ENSG00000183535	rest	nonFunctional	ENSG00000183535	0
ENSG00000183674.7	0	8.2e-05	0	0.001295	0	0	0	0	0	0.008392	0	0.000305	0.010967	0	0	0.006383	0.006377	0.000783	0.012862	0	0	8.6e-05	0.000138	0	0.000454	0	0.000241	0	0.00036	0	0.00477	0	2.88017984633987	0.053495	1.20540329183468e-05	0.00167171875	0	0.012862	NHEK.longPolyA.1	none	1.17279110057445	0.251662937393739	none	low	none	low	none	none	none	none	none	low	none	low	mid	none	none	low	low	low	mid	none	none	low	low	none	low	none	low	none	low	none	low	none	yes	unknown	derrienLncRNA	ENSG00000183674	ENSG00000183674	rest	nonFunctional	ENSG00000183674	0
ENSG00000184068.2	0	0	0	0.007765	0.001621	0.002675	0.002303	0.002409	0.000618	0.00369	0.004427	0.003663	0	0.002244	0.001808	0.003024	0.00276	0.008819	0.001299	0.002337	0.000648	0.000723	0.001498	0.010071	0.001174	0.000634	0.007589	0.016062	0.013719	0.005082	0.002325	0.00906	4.27400898280024	0.120047	1.64947363215726e-05	0.00375146875	0	0.016062	GM12878.longNonPolyA	none	1.17078504264159	0.161449561381903	none	none	none	low	low	low	low	low	low	low	low	low	none	low	low	low	low	low	low	low	low	low	low	low	low	low	low	mid	mid	low	low	mid	yes	unknown	derrienLncRNA	ENSG00000184068	ENSG00000184068	rest	nonFunctional	ENSG00000184068	0
ENSG00000184115.11	2.4e-05	0.002811	0	0.008957	0	0.051062	4.5e-05	0.042549	0.001595	0.000995	0.237463	0.001877	0	0.000125	0.00476	0.001972	0.000842	0.00167	0.000567	0.004484	0.003767	2.5e-05	0.006722	0.009195	0.000442	0	0.008666	0	0.001038	0.00391	0	0	2.20492449676602	0.395563	0.0018160642919748	0.01236134375	0	0.237463	HUVEC.longPolyA	HUVEC.longPolyA	4.65048372566684	0.513966155608235	low	mid	none	low	none	mid	low	mid	low	low	mid	low	none	low	low	low	low	low	low	low	mid	low	low	low	low	none	low	none	low	low	none	none	yes	unknown	derrienLncRNA	ENSG00000184115	ENSG00000184115	rest	nonFunctional	ENSG00000184115	0
ENSG00000184274.3	0.000622	9e-05	0	0.008831	0	0.001681	0	0.001091	0.00027	0	0.002164	0	0	0	0	0	0	0.003151	0	0.001728	0	0.000268	0	0	0.001604	0	0.000355	0	0.001255	0.001195	0.000296	0	3.11080852965339	0.024601	2.80699069254032e-06	0.00076878125	0	0.008831	HSMM.longPolyA	none	2.80260234846081	0.341191229477728	low	low	none	low	none	low	none	low	low	none	low	none	none	none	none	none	none	low	none	low	none	low	none	none	low	none	low	none	low	low	low	none	yes	unknown	derrienLncRNA	ENSG00000184274	ENSG00000184274	rest	nonFunctional	ENSG00000184274	0
ENSG00000184441.4	0.004411	0.00182	0.003529	0.03386	0.006049	0.006734	0.000917	0.030728	0.001336	0.018815	0.052576	0.021857	0.000186	0.003377	0.009393	0.051086	0.005916	0.029226	0.015	0.029913	0.002812	0.000461	0.033282	0.003498	0.002753	0.001886	0.013309	0.004958	0.029267	0.018118	0.015732	0.008634	4.31020479061723	0.461439	0.000216731486611895	0.01441996875	0.000186	0.052576	HUVEC.longPolyA	none	1.02916650354305	0.142811190335214	mid	low	mid	mid	mid	mid	low	mid	low	low	mid	mid	low	low	low	mid	low	mid	mid	mid	mid	low	mid	low	low	low	mid	mid	mid	low	mid	mid	yes	unknown	derrienLncRNA	ENSG00000184441	ENSG00000184441	rest	nonFunctional	ENSG00000184441	0
ENSG00000185044.8	0.015235	0.006066	0.004168	0.016938	0.068998	0.018187	2.175878	0.009654	0.003194	0.02733	0.002015	0.0237	0.006647	0.372265	0.021386	0.015371	0.276016	0.138518	0.015753	0.023644	0.285487	0.042315	0.107324	0	0.032456	0.001466	0.000262	0.141743	0.122108	0.036042	0.017929	0.026609	2.73905862532298	4.054704	0.148272644961161	0.1267095	0	2.175878	K562.longNonPolyA	K562.longNonPolyA	5.84497065262649	0.468140842738178	mid	mid	mid	mid	high	mid	high	low	mid	low	low	mid	low	high	mid	low	high	high	mid	mid	high	high	mid	none	mid	low	low	high	high	mid	mid	mid	yes	unknown	derrienLncRNA	ENSG00000185044	ENSG00000185044	rest	nonFunctional	ENSG00000185044	0
ENSG00000185065.6	0.000139	0.000849	8.4e-05	0.010091	0.009808	0.003558	0.018932	0.024829	0.001864	0.010518	0.012984	0.013152	0	0.048394	0.006342	0.014366	0	0.037251	0.005115	0.01255	0.004801	0.001025	0.02004	0.049801	0.007201	0	0.035153	0.01352	0.035646	0.015398	0.035003	0.011184	4.29739714351023	0.459598	0.000207586396318548	0.0143624375	0	0.049801	H1.HESC.longNonPolyA	none	1.02907385213043	0.137421020116795	low	low	low	low	mid	low	mid	mid	low	low	low	mid	none	mid	low	low	none	mid	low	mid	mid	low	mid	mid	mid	none	mid	mid	mid	low	mid	mid	yes	unknown	derrienLncRNA	ENSG00000185065	ENSG00000185065	rest	nonFunctional	ENSG00000185065	0
ENSG00000185186.4	0.000516	0.000559	0.001517	0.005759	0	0.000759	0.000138	0.002593	0.000519	0.008625	0.003733	0.001902	0	0	0.000835	0.004304	0.009263	0.013625	0.011388	0.029835	0	0.007873	0.001634	0.001303	0.041837	0	0	0	0.015716	0.00041	0.048703	0	3.45285712007101	0.213346	0.000143854686318548	0.0066670625	0	0.048703	HELA.S3.longPolyA	none	1.16411310562421	0.241993900532898	low	low	low	low	none	low	low	low	low	low	low	low	none	none	low	low	mid	mid	mid	mid	none	mid	low	low	mid	none	none	none	mid	low	mid	none	yes	unknown	derrienLncRNA	ENSG00000185186	ENSG00000185186	rest	nonFunctional	ENSG00000185186	0
