filename	dccAccession	size	cell	antibody	dataType	view	geoSampleAccession	md5sum	dateSubmitted	lab	dataVersion	url	softwareVersion	exprdir	controlId	type	grant	setType	control	dateUnrestricted	spikeInPool	composite	replicate	labExpId	readType	seqPlatform	bioRep	localization	project	tableName	rnaExtract	treatment	protocol	dateResubmitted	origAssembly	labProtocolId	labVersion	strand	objStatus	subId	geoSampleAccesion	#N/A
wgEncodeSydhTfbsK562CmycStdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000621	1.4G	K562	c-Myc	ChipSeq	Signal	GSM935410	4b6034e1baf794fa3105a93829b29245	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsK562CmycStdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000615	bigWig	Snyder	exp	std													None										
wgEncodeBroadHistoneHelas3H3k27acStdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001014	637M	HeLa-S3	H3K27ac	ChipSeq	Signal	GSM733684	553d87c7dfabdb57f30880d251991e72	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeBroadHistoneHelas3H3k27acStdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH001013	bigWig	Bernstein	exp	std															2010-11-05								
spp.optimal.wgEncodeSydhTfbsU2osKap1UcdAlnRep0_VS_wgEncodeSydhTfbsU2osInputUcdAln.bb	wgEncodeEH001776	826K	U2OS	KAP1	ChipSeq	Peaks	GSM935587	96de452324c6de1fdb1ecc6312190966	2011-01-13	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsU2osKap1UcdAlnRep0_VS_wgEncodeSydhTfbsU2osInputUcdAln.bb	SPP	hub	wgEncodeEH000916	bigBed	Snyder	exp	UCDavis													None										
wgEncodeOpenChromChipGm12891CtcfAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000569	1.1G	GM12891	CTCF	ChipSeq	Signal	GSM822294	36bc0189fe44adcba8ebbc2650a85f32	2009-10-06	UT-A	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeOpenChromChipGm12891CtcfAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	generic_male	bigWig	Crawford	exp																2010-06-16								
wgEncodeOpenChromFaireUrotsaAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001122	1.5G	Urothelia		FaireSeq	Signal	GSM864353	82aa5c52cd0aa0b1aa5e34a34e1f67d5	2011-01-18	UNC	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeOpenChromFaireUrotsaAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	generic_female	bigWig	Crawford																									
peakSeq.optimal.wgEncodeHaibTfbsH1hescYy1c20Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	wgEncodeEH001567	730K	H1-hESC	YY1_(C-20)	ChipSeq	Peaks	GSM803513	a61c95e6cc8f39a8ac463c0a57b66935	2010-09-15	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsH1hescYy1c20Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	PeakSeq	hub	SL1398	bigBed	Myers	exp						SL1657								None	v041610.2									
peakSeq.optimal.wgEncodeUwTfbsHeeCtcfStdAlnRep0_vs_wgEncodeUwTfbsHeeInputStdAlnRep1.bb	wgEncodeEH000984	1.6M	HEEpiC	CTCF	ChipSeq	Peaks	GSM749712,GSM749726	4633da89e7387c9b0affb5be96701913	2010-10-23	UW	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeUwTfbsHeeCtcfStdAlnRep0_vs_wgEncodeUwTfbsHeeInputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000952	bigBed	Stam	exp	std																							
peakSeq.optimal.wgEncodeUwTfbsHuvecCtcfStdAlnRep0_vs_wgEncodeUwTfbsHuvecInputStdAlnRep1.bb	wgEncodeEH000410	2.5M	HUVEC	CTCF	ChipSeq	Peaks	GSM749674,GSM749749	0c90d5f211005f3a22967d64b8a58234	2009-09-29	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeUwTfbsHuvecCtcfStdAlnRep0_vs_wgEncodeUwTfbsHuvecInputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000468	bigBed	Stam	exp	std															2010-06-10								
wgEncodeBroadHistoneHsmmH3k9acStdAln.bb	wgEncodeEH000117	1.9M	HSMM	H3K9ac	ChipSeq	Peaks	GSM733775	50ea4e047c2d86fc055280f421d6ce03	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/histone_macs/optimal/hub/wgEncodeBroadHistoneHsmmH3k9acStdAln.bb	MACS	hub	wgEncodeEH000119	bigBed	Bernstein	exp	std															2010-11-05	hg18							
peakSeq.optimal.wgEncodeHaibTfbsGm12878Pou2f2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001475	1.3M	GM12878	POU2F2	ChipSeq	Peaks	GSM803534	ce1f5fa1e7be4903a5ae0495bac71c90	2009-07-20	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Pou2f2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed	Myers	exp						SL614								None	PCR1x	2010-06-07								
spp.optimal.wgEncodeHaibTfbsHepg2RxraPcr1xAlnRep0_VS_wgEncodeHaibTfbsHepg2ControlPcr1xAlnRep0.bb	wgEncodeEH001506	746K	HepG2	RXRA	ChipSeq	Peaks	GSM803452	a3a8229153e2ebd8585686c172ca86e2	2009-12-25	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeHaibTfbsHepg2RxraPcr1xAlnRep0_VS_wgEncodeHaibTfbsHepg2ControlPcr1xAlnRep0.bb	SPP	hub	SL593	bigBed	Myers	exp						SL984								None	PCR1x	2010-06-04								
wgEncodeBroadHistoneHelas3H3k4me3StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001017	715M	HeLa-S3	H3K4me3	ChipSeq	Signal	GSM733682	6f32d7c5b8e175f4c2b1e7bee268f519	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeBroadHistoneHelas3H3k4me3StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH001013	bigWig	Bernstein	exp	std															2010-11-05								
GM12878_Nucleus_Short_RNA_CSHL_Contig.CSHL_LID20900-003N-r1.LID20903-004N-r2.idrFilt0.1.bb	wgEncodeEH000204	602K	GM12878		RnaSeq	Contigs	GSM605633	5509c94e444bd6b4e4078e16059d600a		CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_elements/jan2011/ShortRnaSeq/GM12878_Nucleus_Short_RNA_CSHL_Contig.CSHL_LID20900-003N-r1.LID20903-004N-r2.idrFilt0.1.bb		ShortRnaSeq		bigBed	Gingeras						pooled	LID20900,LID20903			003N,004N	nucleus			shortTotal				.	003Ns,004Ns	iIDR					
peakSeq.optimal.wgEncodeUwTfbsHpfCtcfStdAlnRep0_vs_wgEncodeUwTfbsHpfInputStdAlnRep1.bb	wgEncodeEH000987	2.1M	HPF	CTCF	ChipSeq	Peaks	GSM749699,GSM749717	bce41a0c04b6daacfdea6137a9549ae3	2010-10-23	UW	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeUwTfbsHpfCtcfStdAlnRep0_vs_wgEncodeUwTfbsHpfInputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000960	bigBed	Stam	exp	std																							
wgEncodeSydhTfbsK562bKap1UcdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001764	809M	K562b	KAP1	ChipSeq	Signal	GSM935464	b788b2af2318083dea5a92868471af5d	2010-08-23	UCD	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsK562bKap1UcdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000672	bigWig	Snyder	exp	UCDavis													None										
wgEncodeSydhTfbsK562bInputUcdAln_1Reps.norm5.rawsignal.bw	wgEncodeEH000672	1.3G	K562b	Input	ChipSeq	Signal	GSM935601	259ea183a766edf104ab60549faa7e16	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsK562bInputUcdAln_1Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000672	bigWig	Snyder	input	UCDavis													None										
wgEncodeBroadHistoneHepg2H3k36me3StdAln.bb	wgEncodeEH000081	1.8M	HepG2	H3K36me3	ChipSeq	Peaks	GSM733685	8b858b2f7aeaa4cc111d780d9b800955	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/histone_macs/optimal/hub/wgEncodeBroadHistoneHepg2H3k36me3StdAln.bb	MACS	hub	wgEncodeEH000084	bigBed	Bernstein	exp	std															2010-11-05	hg18							
wgEncodeSydhTfbsHelas3Nrf1IggmusAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000723	1.4G	HeLa-S3	Nrf1	ChipSeq	Signal	GSM935636	efcd699c4d56b02b38146f6ca3d868d6	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsHelas3Nrf1IggmusAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000633	bigWig	Snyder	exp	IgG-mus													None										
wgEncodeCshlLongRnaSeqH1hescCellLongnonpolyaPlusRawSigRep1.bigWig	wgEncodeEH000149	1.1G	H1-hESC		RnaSeq	PlusSignal	GSM758573	db427450bbe33bbacef6827974d5991c	2010-09-29	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqH1hescCellLongnonpolyaPlusRawSigRep1.bigWig		hub		bigWig	Gingeras			2011-06-29	Nist14	wgEncodeCshlLongRnaSeq	1	LID8663	2x76D	Illumina_GA2x	005WC	cell	wgEncode	wgEncodeCshlLongRnaSeqH1hescCellLongnonpolyaPlusRawSigRep1	longNonPolyA											
HepG2_WholeCell_Ap_Long_CSHL_Contig.CSHL_LID16635-013WC-b1.LID16636-014WC-b2.idrFilt0.1.bb	wgEncodeEH000160	7.1M	HepG2		RnaSeq	Contigs	GSM758575	740cbff595c21d6be88e3a84a4622262		CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_elements/jan2011/LongRnaSeq/HepG2_WholeCell_Ap_Long_CSHL_Contig.CSHL_LID16635-013WC-b1.LID16636-014WC-b2.idrFilt0.1.bb		LongRnaSeq		bigBed	Gingeras						pooled					Cell			longPolyA		None				iIDR	Plus				
peakSeq.optimal.wgEncodeUwTfbsGm12865CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12865InputStdAlnRep1.bb	wgEncodeEH000448	1.7M	GM12865	CTCF	ChipSeq	Peaks	GSM749740,GSM749725	85ba1b22bff5e79c18fb391c78e33b58	2010-01-11	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeUwTfbsGm12865CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12865InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000458	bigBed	Stam	exp	std															2010-06-08								
wgEncodeDukeDnaseMelano.fdr01peaks.hg19.bb	wgEncodeEH000602	3.8M	Melano		DnaseSeq	Peaks	GSM816631	ed7f72a6e1584e2beb9c90908756412b		Duke	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/fdrPeaks/wgEncodeDukeDnaseMelano.fdr01peaks.hg19.bb	HotSpot	fdrPeaks		bigBed																										
spp.optimal.wgEncodeSydhTfbsMcf10aesStat3Etoh01cStdAlnRep0_VS_wgEncodeSydhTfbsMcf10aesInputEtoh01cStdAln.bb	wgEncodeEH001868	1.7M	MCF10A-Er-Src	STAT3	ChipSeq	Peaks	GSM935551	1086dec4433dd3863f4a8536d9261fe2	2011-01-14	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsMcf10aesStat3Etoh01cStdAlnRep0_VS_wgEncodeSydhTfbsMcf10aesInputEtoh01cStdAln.bb	SPP	hub	wgEncodeEH001869	bigBed	Snyder	exp	std													EtOH_0.01pct_12hr										
spp.optimal.wgEncodeSydhTfbsK562Atf3StdAlnRep0_VS_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000700	338K	K562	ATF3	ChipSeq	Peaks	GSM935391	52116e34bffc5077b31e71d2a2f10fa2	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsK562Atf3StdAlnRep0_VS_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	SPP	hub	wgEncodeEH000615	bigBed	Snyder	exp	std													None										
NHLF_WholeCell_Ap_Long_CSHL_Contig.CSHL_LID8692-033WC-b1.LID8701-034WC-b2.idrFilt0.1.bb	wgEncodeEH000168	5.1M	NHLF		RnaSeq	Contigs	GSM765394	18aa609f346abb3f968aa682b34126ba		CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_elements/jan2011/LongRnaSeq/NHLF_WholeCell_Ap_Long_CSHL_Contig.CSHL_LID8692-033WC-b1.LID8701-034WC-b2.idrFilt0.1.bb		LongRnaSeq		bigBed	Gingeras						pooled					Cell			longPolyA		None				iIDR	Plus				
spp.optimal.wgEncodeHaibTfbsSknshraUsf1sc8983V0416102AlnRep0_VS_wgEncodeHaibTfbsSknshraControlV0416102AlnRep2.bb	wgEncodeEH001621	1.1M	SK-N-SH_RA	USF1_(SC-8983)	ChipSeq	Peaks	GSM803472	6ec970684087b1282baa76e06f18e23c	2010-12-22	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeHaibTfbsSknshraUsf1sc8983V0416102AlnRep0_VS_wgEncodeHaibTfbsSknshraControlV0416102AlnRep2.bb	SPP	hub	SL2905	bigBed	Myers	exp						SL2911								None	v041610.2									
wgEncodeCshlLongRnaSeqHuvecCytosolLongnonpolyaMinusRawSigRep3.bigWig	wgEncodeEH000200	35M	HUVEC		RnaSeq	MinusSignal	GSM767839	7eae85ef1b359f1178d5b90ff609da76	2011-01-11	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHuvecCytosolLongnonpolyaMinusRawSigRep3.bigWig		hub		bigWig	Gingeras			2011-10-11	Nist14	wgEncodeCshlLongRnaSeq	3	LID18556	2x76D	Illumina_GA2x	029C	cytosol	wgEncode	wgEncodeCshlLongRnaSeqHuvecCytosolLongnonpolyaMinusRawSigRep3	longNonPolyA											
spp.optimal.wgEncodeHaibTfbsH1hescSin3ak20Pcr1xAlnRep0_VS_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	wgEncodeEH001530	546K	H1-hESC	Sin3Ak-20	ChipSeq	Peaks	GSM803428	382cac3d83171b2e30550129e7291132	2010-04-22	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeHaibTfbsH1hescSin3ak20Pcr1xAlnRep0_VS_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	SPP	hub	SL969	bigBed	Myers	exp						SL1157								None	PCR1x									
wgEncodeDukeDnaseStellate.fdr01peaks.hg19.bb	wgEncodeEH001108	2.7M	Stellate		DnaseSeq	Peaks	GSM816672	1a05ec6e6bd786365a3f83442006dd23		Duke	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/fdrPeaks/wgEncodeDukeDnaseStellate.fdr01peaks.hg19.bb	HotSpot	fdrPeaks		bigBed																										
peakSeq.optimal.wgEncodeUwTfbsCaco2CtcfStdAlnRep0_vs_wgEncodeUwTfbsCaco2InputStdAlnRep1.bb	wgEncodeEH000404	2.3M	Caco-2	CTCF	ChipSeq	Peaks	GSM749748,GSM749689	04f40a8d63465b1b9ec7cb4233ba5fda	2009-09-20	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeUwTfbsCaco2CtcfStdAlnRep0_vs_wgEncodeUwTfbsCaco2InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000454	bigBed	Stam	exp	std															2010-06-08								
wgEncodeUwDnaseNHA.fdr01peaks.hg19.bb	wgEncodeEH001179	3.1M	NH-A		DnaseSeq	Peaks	GSM736544,GSM736584	5c19c69bfedfd76bf2f1e70ac4d126b5		UW	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/fdrPeaks/wgEncodeUwDnaseNHA.fdr01peaks.hg19.bb	HotSpot	fdrPeaks		bigBed																										
wgEncodeUwHistoneNhekInputStdAln_1Reps.norm5.rawsignal.bw	wgEncodeEH000472	1.3G	NHEK	Input	ChipSeq	Signal	GSM945313	0e2dfd90ef735f951a41485c564b75b4	2010-02-18	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwHistoneNhekInputStdAln_1Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000472	bigWig	Stam	input	std															2010-06-10								
spp.optimal.wgEncodeHaibTfbsHepg2SrfV0416101AlnRep0_VS_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.bb	wgEncodeEH001611	474K	HepG2	SRF	ChipSeq	Peaks	GSM803502	79f9b3b0904804ed799e5f7074f5f8f7	2010-12-15	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeHaibTfbsHepg2SrfV0416101AlnRep0_VS_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.bb	SPP	hub	SL1781	bigBed	Myers	exp						SL3156								None	v041610.1									
peakSeq.optimal.wgEncodeUwTfbsGm12872CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12872InputStdAlnRep1.bb	wgEncodeEH000449	1.7M	GM12872	CTCF	ChipSeq	Peaks	GSM749694,GSM749692	50c22cc1a26046bead4e26b2d47fc30d	2010-01-11	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeUwTfbsGm12872CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12872InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000459	bigBed	Stam	exp	std															2010-06-08								
A549_WholeCell_Am_Long_CSHL_Contig.CSHL_LID9005-021WC-b1.LID9006-022WC-b2.idrFilt0.1.bb	wgEncodeEH000184	9.9M	A549		RnaSeq	Contigs	GSM767854	22ff2138a38da53cd6d18f7ebac51d05		CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_elements/jan2011/LongRnaSeq/A549_WholeCell_Am_Long_CSHL_Contig.CSHL_LID9005-021WC-b1.LID9006-022WC-b2.idrFilt0.1.bb		LongRnaSeq		bigBed	Gingeras						pooled					Cell			longNonPolyA		None				iIDR	Plus				
wgEncodeCshlShortRnaSeqK562NucleusShortMinusRaw.bigWig	wgEncodeEH000209	11M	K562		RnaSeq	MinusSignal	GSM605635	f010b65dccf6e1f03578f1158728e2be	2009-09-23	CSHL	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlShortRnaSeqK562NucleusShortMinusRaw.bigWig		hub		bigWig	Gingeras			2010-06-23		wgEncodeCshlShortRnaSeq		crg-42			gen0151N	nucleus	wgEncode	wgEncodeCshlShortRnaSeqK562NucleusShortMinusRaw	shortTotal		TAP-Only	2010-06-14	hg18		Produced by Hannon Lab					
peakSeq.optimal.wgEncodeUwTfbsAg09319CtcfStdAlnRep0_vs_wgEncodeUwTfbsAg09319InputStdAlnRep1.bb	wgEncodeEH000978	2.9M	AG09319	CTCF	ChipSeq	Peaks	GSM749728,GSM749723	c7977f8a773bea890a00b038b43cc38b	2010-10-23	UW	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeUwTfbsAg09319CtcfStdAlnRep0_vs_wgEncodeUwTfbsAg09319InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000934	bigBed	Stam	exp	std																							
wgEncodeSydhTfbsGm12891InputIggmusAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000709	1.5G	GM12891	Input	ChipSeq	Signal	GSM935387	71172aa0296dfeaf70340a0b0940d2d9	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsGm12891InputIggmusAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000709	bigWig	Snyder	input	IgG-mus													None										
spp.optimal.wgEncodeHaibTfbsK562SrfV0416101AlnRep0_VS_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	wgEncodeEH001600	562K	K562	SRF	ChipSeq	Peaks	GSM803520	9a7f71aa985fd8d18e3fcdf124703ae2	2010-12-22	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeHaibTfbsK562SrfV0416101AlnRep0_VS_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	SPP	hub	SL2455	bigBed	Myers	exp						SL3162								None	v041610.1									
wgEncodeBroadHistoneHepg2H3k79me2StdAln.bb	wgEncodeEH001024	1.9M	HepG2	H3K79me2	ChipSeq	Peaks	GSM733641	99cb5e04eee2256e259172154abb6f1d	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/histone_macs/optimal/hub/wgEncodeBroadHistoneHepg2H3k79me2StdAln.bb	MACS	hub	wgEncodeEH000084	bigBed	Bernstein	exp	std															2010-11-05	hg19							
HUVEC_WholeCell_Ap_Long_CSHL_Contig.CSHL_LID8463-009WC-b1.LID8464-010WC-b2.idrFilt0.1.bb	wgEncodeEH000155	8.3M	HUVEC		RnaSeq	Contigs	GSM758563	cfffc4b4cb695736a2ba500c5ee32dd3		CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_elements/jan2011/LongRnaSeq/HUVEC_WholeCell_Ap_Long_CSHL_Contig.CSHL_LID8463-009WC-b1.LID8464-010WC-b2.idrFilt0.1.bb		LongRnaSeq		bigBed	Gingeras						pooled					Cell			longPolyA		None				iIDR	Plus				
peakSeq.optimal.wgEncodeUwTfbsSknshraCtcfStdAlnRep0_vs_wgEncodeUwTfbsSknshraInputStdAlnRep1.bb	wgEncodeEH000439	2.8M	SK-N-SH_RA	CTCF	ChipSeq	Peaks	GSM749693,GSM749667	670fa4606de512d8a5b22781eeddec68	2009-10-19	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeUwTfbsSknshraCtcfStdAlnRep0_vs_wgEncodeUwTfbsSknshraInputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000474	bigBed	Stam	exp	std															2010-06-10								
wgEncodeUwTfbsGm06990CtcfStdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000392	1.4G	GM06990	CTCF	ChipSeq	Signal	GSM749708,GSM749705	8496630b59ade7ce2a3e5f5ee9d7637a	2009-06-29	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwTfbsGm06990CtcfStdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000455	bigWig	Stam	exp	std															2010-06-08								
