filename	dccAccession	size	cell	antibody	dataType	view	filename	localfile	geoSampleAccession	md5sum	dateSubmitted	lab	dataVersion	url	softwareVersion	exprdir	controlId	type	dateResubmitted	grant	setType	control	labExpId	treatment	protocol	lncRegion	crossFile	crossFileLoc
peakSeq.optimal.wgEncodeHaibTfbsGm12878Bcl3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001658	754K	GM12878	BCL3	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Bcl3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Bcl3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	GSM803342	2aca3a4cfceb2c37b5f7b64fa18927f2	2009-12-10	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Bcl3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed	2010-06-07	Myers	exp		SL652	None	PCR1x	promoter_proximal	wgEncodeEH001658_GM12878_BCL3_HudsonAlpha-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001658_GM12878_BCL3_HudsonAlpha-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeSydhTfbsH1hescUsf2IggrabAlnRep0_vs_wgEncodeSydhTfbsH1hescInputIggrabAlnRep1.bb	wgEncodeEH001837	514K	H1-hESC	USF2	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsH1hescUsf2IggrabAlnRep0_vs_wgEncodeSydhTfbsH1hescInputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsH1hescUsf2IggrabAlnRep0_vs_wgEncodeSydhTfbsH1hescInputIggrabAlnRep1.bb	GSM935380	342ed7316f99a8b89833cff4f803763a	2011-01-18	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsH1hescUsf2IggrabAlnRep0_vs_wgEncodeSydhTfbsH1hescInputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH001834	bigBed		Snyder	exp	IgG-rab		None		body	wgEncodeEH001837_H1-hESC_USF2_Stanford-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001837_H1-hESC_USF2_Stanford-X-lnc_body.bed
peakSeq.optimal.wgEncodeSydhTfbsH1hescUsf2IggrabAlnRep0_vs_wgEncodeSydhTfbsH1hescInputIggrabAlnRep1.bb	wgEncodeEH001837	514K	H1-hESC	USF2	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsH1hescUsf2IggrabAlnRep0_vs_wgEncodeSydhTfbsH1hescInputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsH1hescUsf2IggrabAlnRep0_vs_wgEncodeSydhTfbsH1hescInputIggrabAlnRep1.bb	GSM935380	342ed7316f99a8b89833cff4f803763a	2011-01-18	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsH1hescUsf2IggrabAlnRep0_vs_wgEncodeSydhTfbsH1hescInputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH001834	bigBed		Snyder	exp	IgG-rab		None		promoter_distal	wgEncodeEH001837_H1-hESC_USF2_Stanford-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001837_H1-hESC_USF2_Stanford-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeSydhTfbsH1hescUsf2IggrabAlnRep0_vs_wgEncodeSydhTfbsH1hescInputIggrabAlnRep1.bb	wgEncodeEH001837	514K	H1-hESC	USF2	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsH1hescUsf2IggrabAlnRep0_vs_wgEncodeSydhTfbsH1hescInputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsH1hescUsf2IggrabAlnRep0_vs_wgEncodeSydhTfbsH1hescInputIggrabAlnRep1.bb	GSM935380	342ed7316f99a8b89833cff4f803763a	2011-01-18	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsH1hescUsf2IggrabAlnRep0_vs_wgEncodeSydhTfbsH1hescInputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH001834	bigBed		Snyder	exp	IgG-rab		None		promoter_proximal	wgEncodeEH001837_H1-hESC_USF2_Stanford-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001837_H1-hESC_USF2_Stanford-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeUwTfbsGm12878CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH000394	1.8M	GM12878	CTCF	ChipSeq	Peaks	peakSeq.optimal.wgEncodeUwTfbsGm12878CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12878InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeUwTfbsGm12878CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12878InputStdAlnRep1.bb	GSM749704,GSM749706	dc05cb98f3f5b888a0a91b6a9173928c	2009-09-29	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeUwTfbsGm12878CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12878InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000463	bigBed	2010-06-07	Stam	exp	std				body	wgEncodeEH000394_GM12878_CTCF_UW-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000394_GM12878_CTCF_UW-X-lnc_body.bed
peakSeq.optimal.wgEncodeUwTfbsGm12878CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH000394	1.8M	GM12878	CTCF	ChipSeq	Peaks	peakSeq.optimal.wgEncodeUwTfbsGm12878CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12878InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeUwTfbsGm12878CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12878InputStdAlnRep1.bb	GSM749704,GSM749706	dc05cb98f3f5b888a0a91b6a9173928c	2009-09-29	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeUwTfbsGm12878CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12878InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000463	bigBed	2010-06-07	Stam	exp	std				promoter_distal	wgEncodeEH000394_GM12878_CTCF_UW-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000394_GM12878_CTCF_UW-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeUwTfbsGm12878CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH000394	1.8M	GM12878	CTCF	ChipSeq	Peaks	peakSeq.optimal.wgEncodeUwTfbsGm12878CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12878InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeUwTfbsGm12878CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12878InputStdAlnRep1.bb	GSM749704,GSM749706	dc05cb98f3f5b888a0a91b6a9173928c	2009-09-29	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeUwTfbsGm12878CtcfStdAlnRep0_vs_wgEncodeUwTfbsGm12878InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000463	bigBed	2010-06-07	Stam	exp	std				promoter_proximal	wgEncodeEH000394_GM12878_CTCF_UW-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000394_GM12878_CTCF_UW-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeSydhTfbsK562Rad21StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000649	850K	K562	Rad21	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Rad21StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Rad21StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935319	f8fc4f17b62fede7dfeed53198edc9ce	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Rad21StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None		body	wgEncodeEH000649_K562_Rad21_Stanford-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000649_K562_Rad21_Stanford-X-lnc_body.bed
peakSeq.optimal.wgEncodeSydhTfbsK562Rad21StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000649	850K	K562	Rad21	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Rad21StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Rad21StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935319	f8fc4f17b62fede7dfeed53198edc9ce	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Rad21StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None		promoter_distal	wgEncodeEH000649_K562_Rad21_Stanford-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000649_K562_Rad21_Stanford-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeSydhTfbsK562Rad21StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000649	850K	K562	Rad21	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Rad21StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Rad21StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935319	f8fc4f17b62fede7dfeed53198edc9ce	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Rad21StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None		promoter_proximal	wgEncodeEH000649_K562_Rad21_Stanford-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000649_K562_Rad21_Stanford-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeSydhTfbsK562NelfeStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000701	338K	K562	NELFe	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562NelfeStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562NelfeStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935392	98d0ead2f3b35d212889dcb89d1e325c	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562NelfeStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None		body	wgEncodeEH000701_K562_NELFe_Stanford-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000701_K562_NELFe_Stanford-X-lnc_body.bed
peakSeq.optimal.wgEncodeSydhTfbsK562NelfeStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000701	338K	K562	NELFe	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562NelfeStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562NelfeStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935392	98d0ead2f3b35d212889dcb89d1e325c	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562NelfeStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None		promoter_distal	wgEncodeEH000701_K562_NELFe_Stanford-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000701_K562_NELFe_Stanford-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeSydhTfbsK562NelfeStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000701	338K	K562	NELFe	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562NelfeStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562NelfeStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935392	98d0ead2f3b35d212889dcb89d1e325c	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562NelfeStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None		promoter_proximal	wgEncodeEH000701_K562_NELFe_Stanford-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000701_K562_NELFe_Stanford-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeSydhTfbsGm12878Stat1StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH001852	242K	GM12878	STAT1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsGm12878Stat1StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsGm12878Stat1StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	GSM935612	55ddfe8d8fdd4f69ffa9bcd063775c91	2011-01-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878Stat1StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000625	bigBed		Snyder	exp	std		None		body	wgEncodeEH001852_GM12878_STAT1_Stanford-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001852_GM12878_STAT1_Stanford-X-lnc_body.bed
peakSeq.optimal.wgEncodeSydhTfbsGm12878Stat1StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH001852	242K	GM12878	STAT1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsGm12878Stat1StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsGm12878Stat1StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	GSM935612	55ddfe8d8fdd4f69ffa9bcd063775c91	2011-01-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878Stat1StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000625	bigBed		Snyder	exp	std		None		promoter_distal	wgEncodeEH001852_GM12878_STAT1_Stanford-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001852_GM12878_STAT1_Stanford-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeSydhTfbsGm12878Stat1StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH001852	242K	GM12878	STAT1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsGm12878Stat1StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsGm12878Stat1StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	GSM935612	55ddfe8d8fdd4f69ffa9bcd063775c91	2011-01-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878Stat1StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000625	bigBed		Snyder	exp	std		None		promoter_proximal	wgEncodeEH001852_GM12878_STAT1_Stanford-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001852_GM12878_STAT1_Stanford-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeHaibTfbsGm12878Atf3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	wgEncodeEH001562	402K	GM12878	ATF3	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Atf3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Atf3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	GSM803508	ca7ce8bdba2c18fbbe4ea3ac1d7abae4	2010-09-15	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Atf3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	PeakSeq	hub	SL1613	bigBed		Myers	exp		SL1269	None	PCR1x	body	wgEncodeEH001562_GM12878_ATF3_HudsonAlpha-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001562_GM12878_ATF3_HudsonAlpha-X-lnc_body.bed
peakSeq.optimal.wgEncodeHaibTfbsGm12878Atf3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	wgEncodeEH001562	402K	GM12878	ATF3	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Atf3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Atf3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	GSM803508	ca7ce8bdba2c18fbbe4ea3ac1d7abae4	2010-09-15	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Atf3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	PeakSeq	hub	SL1613	bigBed		Myers	exp		SL1269	None	PCR1x	promoter_distal	wgEncodeEH001562_GM12878_ATF3_HudsonAlpha-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001562_GM12878_ATF3_HudsonAlpha-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeHaibTfbsGm12878Atf3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	wgEncodeEH001562	402K	GM12878	ATF3	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Atf3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Atf3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	GSM803508	ca7ce8bdba2c18fbbe4ea3ac1d7abae4	2010-09-15	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Atf3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	PeakSeq	hub	SL1613	bigBed		Myers	exp		SL1269	None	PCR1x	promoter_proximal	wgEncodeEH001562_GM12878_ATF3_HudsonAlpha-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001562_GM12878_ATF3_HudsonAlpha-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeSydhTfbsHelas3Spt20StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	wgEncodeEH001855	314K	HeLa-S3	SPT20	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Spt20StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Spt20StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	GSM935615	4191a899c0506129d3763f5251ff334c	2011-01-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Spt20StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000612	bigBed		Snyder	exp	std		None		body	wgEncodeEH001855_HeLa-S3_SPT20_Stanford-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001855_HeLa-S3_SPT20_Stanford-X-lnc_body.bed
peakSeq.optimal.wgEncodeSydhTfbsHelas3Spt20StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	wgEncodeEH001855	314K	HeLa-S3	SPT20	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Spt20StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Spt20StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	GSM935615	4191a899c0506129d3763f5251ff334c	2011-01-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Spt20StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000612	bigBed		Snyder	exp	std		None		promoter_distal	wgEncodeEH001855_HeLa-S3_SPT20_Stanford-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001855_HeLa-S3_SPT20_Stanford-X-lnc_promoter_distal.bed
